,Author1,Author2,nPapers,nCitations,id1,id2
4525,Changyu Fan,Charlie Boone,1,0,221,526
4526,Changyu Fan,Gabor Szabo,1,0,221,563
4527,Changyu Fan,Heather Borick,1,0,221,511
4528,Xinping Yang,Bridget Begg,3,0,222,314
4529,Xinping Yang,Benoit Charloteaux,5,0,222,234
4530,Xinping Yang,Amelie Dricot,4,0,222,229
4531,Xinping Yang,Madeleine Hardy,2,0,222,326
4532,Xinping Yang,Irma Lemmens,4,0,222,309
4533,Xinping Yang,Dawit Balcha,6,0,222,313
4534,Xinping Yang,Yves Jacob,2,0,222,358
4535,Xinping Yang,Andrew MacWilliams,5,0,222,228
4536,Xinping Yang,John Rasla,2,0,222,333
4537,Xinping Yang,Thomas Rolland,3,0,222,233
4538,Xinping Yang,Adriana San-Miguel,2,0,222,355
4539,Xinping Yang,Alexander Tejeda,2,0,222,339
4540,Xinping Yang,Jean Claude Twizere,2,0,222,341
4541,Xinping Yang,Jochen Weile,2,0,222,348
4542,Xinping Yang,Patrick Aloy,4,0,222,236
4543,Xinping Yang,Javier De Las Rivas,2,0,222,345
4544,Xinping Yang,Jan Tavernier,4,0,222,346
4545,Xinping Yang,Frederick Roth,9,0,222,238
4546,Xinping Yang,Lila Ghamsari,10,0,222,232
4547,Xinping Yang,Haiyuan Yu,3,0,222,509
4548,Xinping Yang,Kourosh Salehi-Ashtiani,13,0,222,359
4549,Xinping Yang,Patrick Haley,1,0,222,223
4550,Xinping Yang,Ryan Murray,8,0,222,224
4551,Xinping Yang,Flora Mer,1,0,222,225
4552,Xinping Yang,Fana Gebreab,3,0,222,226
4553,Xinping Yang,Stanley Tam,5,0,222,227
4554,Xinping Yang,Patrick Reichert,2,0,222,230
4555,Xinping Yang,Balaji Santhanam,1,0,222,231
4556,Xinping Yang,Susan Lindquist,2,0,222,235
4557,Xinping Yang,Michael Cusick,6,0,222,237
4558,Xinping Yang,Jasmin Coulombe-Huntington,3,0,222,321
4559,Xinping Yang,Shuli Kang,3,0,222,328
4560,Xinping Yang,Shelly Trigg,3,0,222,340
4561,Xinping Yang,Nidhi Sahni,3,0,222,289
4562,Xinping Yang,Charles Boone,2,0,222,517
4563,Xinping Yang,Alyce Chen,1,0,222,419
4564,Xinping Yang,Lilia Iakoucheva,4,0,222,344
4565,Xinping Yang,Roser Corominas,3,0,222,320
4566,Xinping Yang,Juan Fuxman Bass,1,0,222,347
4567,Xinping Yang,Georgios Karras,1,0,222,349
4568,Xinping Yang,Atanas Kamburov,2,0,222,311
4569,Xinping Yang,Irina Krykbaeva,1,0,222,350
4570,Xinping Yang,Mandy Lam,1,0,222,351
4571,Xinping Yang,George Tucker,1,0,222,352
4572,Xinping Yang,Vikram Khurana,1,0,222,353
4573,Xinping Yang,Nozomu Yachie,1,0,222,354
4574,Xinping Yang,Alexandre Palagi,2,0,222,330
4575,Xinping Yang,Jennifer Walsh,2,0,222,343
4576,Xinping Yang,Akash Shah,2,0,222,338
4577,Xinping Yang,Ani Stoyanova,1,0,222,356
4578,Xinping Yang,Alex Leighton,1,0,222,357
4579,Xinping Yang,Luke Whitesell,1,0,222,360
4580,Xinping Yang,Shamil Sunyaev,1,0,222,361
4581,Xinping Yang,Bonnie Berger,1,0,222,362
4582,Xinping Yang,Celia Fontanillo,1,0,222,310
4583,Xinping Yang,Susan Ghiassian,1,0,222,312
4584,Xinping Yang,Pascal Braun,2,0,222,315
4585,Xinping Yang,Marc Brehme,1,0,222,316
4586,Xinping Yang,Martin Broly,2,0,222,317
4587,Xinping Yang,Anne Ruxandra Carvunis,1,0,222,318
4588,Xinping Yang,Dan Convery-Zupan,1,0,222,319
4589,Xinping Yang,Elizabeth Dann,1,0,222,322
4590,Xinping Yang,Matija Dreze,1,0,222,323
4591,Xinping Yang,Eric Franzosa,1,0,222,324
4592,Xinping Yang,Bryan Gutierrez,1,0,222,325
4593,Xinping Yang,Mike Jin,1,0,222,327
4594,Xinping Yang,Ruth Kiros,1,0,222,329
4595,Xinping Yang,Matthew Poulin,1,0,222,331
4596,Xinping Yang,Xavier Rambout,1,0,222,332
4597,Xinping Yang,Viviana Romero,1,0,222,334
4598,Xinping Yang,Elien Ruyssinck,1,0,222,335
4599,Xinping Yang,Julie Sahalie,2,0,222,336
4600,Xinping Yang,Annemarie Scholz,1,0,222,337
4601,Xinping Yang,Kerwin Vega,1,0,222,342
4602,Xinping Yang,Xiaofeng Xin,1,0,222,501
4603,Xinping Yang,Jean Francois Rual,1,0,222,496
4604,Xinping Yang,Chenwei Lin,5,0,222,513
4605,Xinping Yang,John Reece-Hoyes,1,0,222,541
4606,Xinping Yang,Leah Tardivo,1,0,222,521
4607,Xinping Yang,Nenad Svrzikapa,2,0,222,522
4608,Xinping Yang,Tomoko Hirozane-Kishikawa,1,0,222,499
4609,Xinping Yang,David Szeto,2,0,222,510
4610,Patrick Haley,Ryan Murray,1,0,223,224
4611,Patrick Haley,Flora Mer,1,0,223,225
4612,Patrick Haley,Fana Gebreab,1,0,223,226
4613,Patrick Haley,Stanley Tam,1,0,223,227
4614,Patrick Haley,Andrew MacWilliams,1,0,223,228
4615,Patrick Haley,Amelie Dricot,1,0,223,229
4616,Patrick Haley,Patrick Reichert,1,0,223,230
4617,Patrick Haley,Balaji Santhanam,1,0,223,231
4618,Patrick Haley,Lila Ghamsari,1,0,223,232
4619,Patrick Haley,Thomas Rolland,1,0,223,233
4620,Patrick Haley,Benoit Charloteaux,1,0,223,234
4621,Patrick Haley,Susan Lindquist,1,0,223,235
4622,Patrick Haley,Patrick Aloy,1,0,223,236
4623,Patrick Haley,Michael Cusick,1,0,223,237
4624,Patrick Haley,Frederick Roth,1,0,223,238
4625,Ryan Murray,Jasmin Coulombe-Huntington,2,0,224,321
4626,Ryan Murray,Shuli Kang,2,0,224,328
4627,Ryan Murray,Bridget Begg,2,0,224,314
4628,Ryan Murray,Andrew MacWilliams,3,0,224,228
4629,Ryan Murray,Shelly Trigg,2,0,224,340
4630,Ryan Murray,Stanley Tam,4,0,224,227
4631,Ryan Murray,Lila Ghamsari,8,0,224,232
4632,Ryan Murray,Nidhi Sahni,2,0,224,289
4633,Ryan Murray,Dawit Balcha,3,0,224,313
4634,Ryan Murray,Charles Boone,2,0,224,517
4635,Ryan Murray,Kourosh Salehi-Ashtiani,9,0,224,359
4636,Ryan Murray,Benoit Charloteaux,3,0,224,234
4637,Ryan Murray,Alyce Chen,1,0,224,419
4638,Ryan Murray,Patrick Aloy,3,0,224,236
4639,Ryan Murray,Frederick Roth,8,0,224,238
4640,Ryan Murray,Lilia Iakoucheva,2,0,224,344
4641,Ryan Murray,Flora Mer,1,0,224,225
4642,Ryan Murray,Fana Gebreab,4,0,224,226
4643,Ryan Murray,Amelie Dricot,4,0,224,229
4644,Ryan Murray,Patrick Reichert,2,0,224,230
4645,Ryan Murray,Balaji Santhanam,1,0,224,231
4646,Ryan Murray,Thomas Rolland,2,0,224,233
4647,Ryan Murray,Susan Lindquist,1,0,224,235
4648,Ryan Murray,Michael Cusick,7,0,224,237
4649,Ryan Murray,Irma Lemmens,4,0,224,309
4650,Ryan Murray,Celia Fontanillo,1,0,224,310
4651,Ryan Murray,Atanas Kamburov,1,0,224,311
4652,Ryan Murray,Susan Ghiassian,1,0,224,312
4653,Ryan Murray,Pascal Braun,4,0,224,315
4654,Ryan Murray,Marc Brehme,1,0,224,316
4655,Ryan Murray,Martin Broly,1,0,224,317
4656,Ryan Murray,Anne Ruxandra Carvunis,1,0,224,318
4657,Ryan Murray,Dan Convery-Zupan,1,0,224,319
4658,Ryan Murray,Roser Corominas,1,0,224,320
4659,Ryan Murray,Elizabeth Dann,2,0,224,322
4660,Ryan Murray,Matija Dreze,2,0,224,323
4661,Ryan Murray,Eric Franzosa,1,0,224,324
4662,Ryan Murray,Bryan Gutierrez,1,0,224,325
4663,Ryan Murray,Madeleine Hardy,1,0,224,326
4664,Ryan Murray,Mike Jin,1,0,224,327
4665,Ryan Murray,Ruth Kiros,1,0,224,329
4666,Ryan Murray,Alexandre Palagi,1,0,224,330
4667,Ryan Murray,Matthew Poulin,1,0,224,331
4668,Ryan Murray,Xavier Rambout,1,0,224,332
4669,Ryan Murray,John Rasla,1,0,224,333
4670,Ryan Murray,Viviana Romero,1,0,224,334
4671,Ryan Murray,Elien Ruyssinck,1,0,224,335
4672,Ryan Murray,Julie Sahalie,4,0,224,336
4673,Ryan Murray,Annemarie Scholz,1,0,224,337
4674,Ryan Murray,Akash Shah,1,0,224,338
4675,Ryan Murray,Alexander Tejeda,1,0,224,339
4676,Ryan Murray,Jean Claude Twizere,1,0,224,341
4677,Ryan Murray,Kerwin Vega,1,0,224,342
4678,Ryan Murray,Jennifer Walsh,1,0,224,343
4679,Ryan Murray,Javier De Las Rivas,1,0,224,345
4680,Ryan Murray,Jan Tavernier,4,0,224,346
4681,Ryan Murray,Chenwei Lin,8,0,224,513
4682,Ryan Murray,Troy Moore,2,0,224,525
4683,Ryan Murray,David Szeto,4,0,224,510
4684,Ryan Murray,Nenad Svrzikapa,2,0,224,522
4685,Ryan Murray,Haiyuan Yu,3,0,224,509
4686,Ryan Murray,Anne Sophie de Smet,3,0,224,507
4687,Ryan Murray,Kavitha Venkatesan,3,0,224,495
4688,Ryan Murray,Jean Francois Rual,3,0,224,496
4689,Ryan Murray,Muhammed Yildirim,2,0,224,503
4690,Ryan Murray,Tomoko Hirozane-Kishikawa,2,0,224,499
4691,Ryan Murray,Nicolas Simonis,2,0,224,448
4692,Ryan Murray,Alexei Vazquez,2,0,224,497
4693,Ryan Murray,Christophe Simon,2,0,224,506
4694,Ryan Murray,Leah Tardivo,1,0,224,521
4695,Ryan Murray,Adriana Motyl,1,0,224,523
4696,Ryan Murray,Michael Hudson,1,0,224,524
4697,Ryan Murray,Juyong Park,1,0,224,519
4698,Ryan Murray,Xiaofeng Xin,2,0,224,501
4699,Ryan Murray,Charlie Boone,1,0,224,526
4700,Ryan Murray,Ulrich Stelzl,1,0,224,498
4701,Ryan Murray,Martina Zenkner,1,0,224,500
4702,Ryan Murray,Kwang Il Goh,1,0,224,502
4703,Ryan Murray,Kathrin Heinzmann,1,0,224,504
4704,Ryan Murray,Sebiha Cevik,1,0,224,505
4705,Ryan Murray,Alex Smolyar,1,0,224,508
4706,Ryan Murray,Heather Borick,1,0,224,511
4707,Ryan Murray,Niels Klitgord,1,0,224,512
4708,Ryan Murray,Maciej Lalowski,1,0,224,514
4709,Ryan Murray,Jan Timm,1,0,224,515
4710,Ryan Murray,Kirstin Rau,1,0,224,516
4711,Ryan Murray,Erich Wanker,1,0,224,518
4712,Flora Mer,Fana Gebreab,1,0,225,226
4713,Flora Mer,Stanley Tam,1,0,225,227
4714,Flora Mer,Andrew MacWilliams,1,0,225,228
4715,Flora Mer,Amelie Dricot,1,0,225,229
4716,Flora Mer,Patrick Reichert,1,0,225,230
4717,Flora Mer,Balaji Santhanam,1,0,225,231
4718,Flora Mer,Lila Ghamsari,1,0,225,232
4719,Flora Mer,Thomas Rolland,1,0,225,233
4720,Flora Mer,Benoit Charloteaux,1,0,225,234
4721,Flora Mer,Susan Lindquist,1,0,225,235
4722,Flora Mer,Patrick Aloy,1,0,225,236
4723,Flora Mer,Michael Cusick,1,0,225,237
4724,Flora Mer,Frederick Roth,1,0,225,238
4725,Fana Gebreab,Stanley Tam,7,0,226,227
4726,Fana Gebreab,Andrew MacWilliams,2,0,226,228
4727,Fana Gebreab,Amelie Dricot,5,0,226,229
4728,Fana Gebreab,Patrick Reichert,2,0,226,230
4729,Fana Gebreab,Balaji Santhanam,2,0,226,231
4730,Fana Gebreab,Lila Ghamsari,3,0,226,232
4731,Fana Gebreab,Thomas Rolland,2,0,226,233
4732,Fana Gebreab,Benoit Charloteaux,2,0,226,234
4733,Fana Gebreab,Susan Lindquist,1,0,226,235
4734,Fana Gebreab,Patrick Aloy,2,0,226,236
4735,Fana Gebreab,Michael Cusick,6,0,226,237
4736,Fana Gebreab,Frederick Roth,7,0,226,238
4737,Fana Gebreab,Nidhi Sahni,1,0,226,289
4738,Fana Gebreab,Irma Lemmens,4,0,226,309
4739,Fana Gebreab,Celia Fontanillo,1,0,226,310
4740,Fana Gebreab,Atanas Kamburov,1,0,226,311
4741,Fana Gebreab,Susan Ghiassian,1,0,226,312
4742,Fana Gebreab,Dawit Balcha,1,0,226,313
4743,Fana Gebreab,Bridget Begg,1,0,226,314
4744,Fana Gebreab,Pascal Braun,6,0,226,315
4745,Fana Gebreab,Marc Brehme,1,0,226,316
4746,Fana Gebreab,Martin Broly,1,0,226,317
4747,Fana Gebreab,Anne Ruxandra Carvunis,3,0,226,318
4748,Fana Gebreab,Dan Convery-Zupan,1,0,226,319
4749,Fana Gebreab,Roser Corominas,1,0,226,320
4750,Fana Gebreab,Jasmin Coulombe-Huntington,1,0,226,321
4751,Fana Gebreab,Elizabeth Dann,3,0,226,322
4752,Fana Gebreab,Matija Dreze,3,0,226,323
4753,Fana Gebreab,Eric Franzosa,1,0,226,324
4754,Fana Gebreab,Bryan Gutierrez,2,0,226,325
4755,Fana Gebreab,Madeleine Hardy,1,0,226,326
4756,Fana Gebreab,Mike Jin,1,0,226,327
4757,Fana Gebreab,Shuli Kang,1,0,226,328
4758,Fana Gebreab,Ruth Kiros,1,0,226,329
4759,Fana Gebreab,Alexandre Palagi,1,0,226,330
4760,Fana Gebreab,Matthew Poulin,2,0,226,331
4761,Fana Gebreab,Xavier Rambout,1,0,226,332
4762,Fana Gebreab,John Rasla,1,0,226,333
4763,Fana Gebreab,Viviana Romero,2,0,226,334
4764,Fana Gebreab,Elien Ruyssinck,1,0,226,335
4765,Fana Gebreab,Julie Sahalie,5,0,226,336
4766,Fana Gebreab,Annemarie Scholz,1,0,226,337
4767,Fana Gebreab,Akash Shah,1,0,226,338
4768,Fana Gebreab,Alexander Tejeda,1,0,226,339
4769,Fana Gebreab,Shelly Trigg,1,0,226,340
4770,Fana Gebreab,Jean Claude Twizere,1,0,226,341
4771,Fana Gebreab,Kerwin Vega,1,0,226,342
4772,Fana Gebreab,Jennifer Walsh,1,0,226,343
4773,Fana Gebreab,Lilia Iakoucheva,1,0,226,344
4774,Fana Gebreab,Javier De Las Rivas,1,0,226,345
4775,Fana Gebreab,Jan Tavernier,4,0,226,346
4776,Fana Gebreab,Haiyuan Yu,4,0,226,509
4777,Fana Gebreab,Leah Tardivo,2,0,226,521
4778,Fana Gebreab,Nenad Svrzikapa,2,0,226,522
4779,Fana Gebreab,Tomoko Hirozane-Kishikawa,4,0,226,499
4780,Fana Gebreab,Kourosh Salehi-Ashtiani,1,0,226,359
4781,Fana Gebreab,Nicolas Simonis,3,0,226,448
4782,Fana Gebreab,Jean Francois Rual,3,0,226,496
4783,Fana Gebreab,Kavitha Venkatesan,3,0,226,495
4784,Fana Gebreab,Sebiha Cevik,2,0,226,505
4785,Fana Gebreab,Niels Klitgord,2,0,226,512
4786,Fana Gebreab,Nicolas Bertin,1,0,226,534
4787,Fana Gebreab,David Szeto,2,0,226,510
4788,Fana Gebreab,Muhammed Yildirim,3,0,226,503
4789,Fana Gebreab,Chenwei Lin,2,0,226,513
4790,Fana Gebreab,Anne Sophie de Smet,3,0,226,507
4791,Fana Gebreab,Christophe Simon,3,0,226,506
4792,Fana Gebreab,Alex Smolyar,2,0,226,508
4793,Fana Gebreab,Alexei Vazquez,2,0,226,497
4794,Fana Gebreab,Adriana Motyl,1,0,226,523
4795,Fana Gebreab,Michael Hudson,1,0,226,524
4796,Fana Gebreab,Juyong Park,1,0,226,519
4797,Fana Gebreab,Xiaofeng Xin,2,0,226,501
4798,Fana Gebreab,Troy Moore,1,0,226,525
4799,Fana Gebreab,Charlie Boone,1,0,226,526
4800,Fana Gebreab,Ulrich Stelzl,1,0,226,498
4801,Fana Gebreab,Martina Zenkner,1,0,226,500
4802,Fana Gebreab,Kwang Il Goh,1,0,226,502
4803,Fana Gebreab,Kathrin Heinzmann,1,0,226,504
4804,Fana Gebreab,Heather Borick,1,0,226,511
4805,Fana Gebreab,Maciej Lalowski,1,0,226,514
4806,Fana Gebreab,Jan Timm,1,0,226,515
4807,Fana Gebreab,Kirstin Rau,1,0,226,516
4808,Fana Gebreab,Charles Boone,1,0,226,517
4809,Fana Gebreab,Erich Wanker,1,0,226,518
4810,Stanley Tam,Jasmin Coulombe-Huntington,2,0,227,321
4811,Stanley Tam,Shuli Kang,3,0,227,328
4812,Stanley Tam,Bridget Begg,2,0,227,314
4813,Stanley Tam,Andrew MacWilliams,3,0,227,228
4814,Stanley Tam,Shelly Trigg,3,0,227,340
4815,Stanley Tam,Lila Ghamsari,5,0,227,232
4816,Stanley Tam,Nidhi Sahni,2,0,227,289
4817,Stanley Tam,Dawit Balcha,2,0,227,313
4818,Stanley Tam,Charles Boone,1,0,227,517
4819,Stanley Tam,Kourosh Salehi-Ashtiani,3,0,227,359
4820,Stanley Tam,Benoit Charloteaux,4,0,227,234
4821,Stanley Tam,Alyce Chen,1,0,227,419
4822,Stanley Tam,Patrick Aloy,3,0,227,236
4823,Stanley Tam,Frederick Roth,7,0,227,238
4824,Stanley Tam,Lilia Iakoucheva,3,0,227,344
4825,Stanley Tam,Amelie Dricot,4,0,227,229
4826,Stanley Tam,Patrick Reichert,2,0,227,230
4827,Stanley Tam,Balaji Santhanam,2,0,227,231
4828,Stanley Tam,Thomas Rolland,2,0,227,233
4829,Stanley Tam,Susan Lindquist,1,0,227,235
4830,Stanley Tam,Michael Cusick,6,0,227,237
4831,Stanley Tam,Irma Lemmens,3,0,227,309
4832,Stanley Tam,Celia Fontanillo,1,0,227,310
4833,Stanley Tam,Atanas Kamburov,1,0,227,311
4834,Stanley Tam,Susan Ghiassian,1,0,227,312
4835,Stanley Tam,Pascal Braun,4,0,227,315
4836,Stanley Tam,Marc Brehme,1,0,227,316
4837,Stanley Tam,Martin Broly,2,0,227,317
4838,Stanley Tam,Anne Ruxandra Carvunis,3,0,227,318
4839,Stanley Tam,Dan Convery-Zupan,1,0,227,319
4840,Stanley Tam,Roser Corominas,2,0,227,320
4841,Stanley Tam,Elizabeth Dann,1,0,227,322
4842,Stanley Tam,Matija Dreze,2,0,227,323
4843,Stanley Tam,Eric Franzosa,1,0,227,324
4844,Stanley Tam,Bryan Gutierrez,2,0,227,325
4845,Stanley Tam,Madeleine Hardy,1,0,227,326
4846,Stanley Tam,Mike Jin,1,0,227,327
4847,Stanley Tam,Ruth Kiros,1,0,227,329
4848,Stanley Tam,Alexandre Palagi,1,0,227,330
4849,Stanley Tam,Matthew Poulin,2,0,227,331
4850,Stanley Tam,Xavier Rambout,1,0,227,332
4851,Stanley Tam,John Rasla,1,0,227,333
4852,Stanley Tam,Viviana Romero,2,0,227,334
4853,Stanley Tam,Elien Ruyssinck,1,0,227,335
4854,Stanley Tam,Julie Sahalie,3,0,227,336
4855,Stanley Tam,Annemarie Scholz,1,0,227,337
4856,Stanley Tam,Akash Shah,1,0,227,338
4857,Stanley Tam,Alexander Tejeda,1,0,227,339
4858,Stanley Tam,Jean Claude Twizere,1,0,227,341
4859,Stanley Tam,Kerwin Vega,1,0,227,342
4860,Stanley Tam,Jennifer Walsh,1,0,227,343
4861,Stanley Tam,Javier De Las Rivas,1,0,227,345
4862,Stanley Tam,Jan Tavernier,3,0,227,346
4863,Stanley Tam,Haiyuan Yu,4,0,227,509
4864,Stanley Tam,Leah Tardivo,2,0,227,521
4865,Stanley Tam,Nenad Svrzikapa,2,0,227,522
4866,Stanley Tam,Tomoko Hirozane-Kishikawa,2,0,227,499
4867,Stanley Tam,Nicolas Simonis,3,0,227,448
4868,Stanley Tam,Niels Klitgord,2,0,227,512
4869,Stanley Tam,Kavitha Venkatesan,2,0,227,495
4870,Stanley Tam,Muhammed Yildirim,2,0,227,503
4871,Stanley Tam,David Szeto,1,0,227,510
4872,Stanley Tam,Chenwei Lin,1,0,227,513
4873,Stanley Tam,Denis Dupuy,2,0,227,533
4874,Stanley Tam,Jean Francois Rual,1,0,227,496
4875,Stanley Tam,Alexei Vazquez,1,0,227,497
4876,Stanley Tam,Christophe Simon,1,0,227,506
4877,Stanley Tam,Anne Sophie de Smet,1,0,227,507
4878,Stanley Tam,Adriana Motyl,1,0,227,523
4879,Stanley Tam,Michael Hudson,1,0,227,524
4880,Stanley Tam,Juyong Park,1,0,227,519
4881,Stanley Tam,Xiaofeng Xin,1,0,227,501
4882,Stanley Tam,Troy Moore,1,0,227,525
4883,Stanley Tam,Charlie Boone,1,0,227,526
4884,Andrew MacWilliams,Bridget Begg,3,0,228,314
4885,Andrew MacWilliams,Benoit Charloteaux,4,0,228,234
4886,Andrew MacWilliams,Amelie Dricot,3,0,228,229
4887,Andrew MacWilliams,Madeleine Hardy,2,0,228,326
4888,Andrew MacWilliams,Irma Lemmens,2,0,228,309
4889,Andrew MacWilliams,Dawit Balcha,3,0,228,313
4890,Andrew MacWilliams,Yves Jacob,1,0,228,358
4891,Andrew MacWilliams,John Rasla,2,0,228,333
4892,Andrew MacWilliams,Thomas Rolland,3,0,228,233
4893,Andrew MacWilliams,Adriana San-Miguel,1,0,228,355
4894,Andrew MacWilliams,Alexander Tejeda,2,0,228,339
4895,Andrew MacWilliams,Jean Claude Twizere,2,0,228,341
4896,Andrew MacWilliams,Jochen Weile,1,0,228,348
4897,Andrew MacWilliams,Patrick Aloy,4,0,228,236
4898,Andrew MacWilliams,Javier De Las Rivas,2,0,228,345
4899,Andrew MacWilliams,Jan Tavernier,2,0,228,346
4900,Andrew MacWilliams,Frederick Roth,4,0,228,238
4901,Andrew MacWilliams,Shelly Trigg,3,0,228,340
4902,Andrew MacWilliams,Patrick Reichert,2,0,228,230
4903,Andrew MacWilliams,Balaji Santhanam,1,0,228,231
4904,Andrew MacWilliams,Lila Ghamsari,3,0,228,232
4905,Andrew MacWilliams,Susan Lindquist,1,0,228,235
4906,Andrew MacWilliams,Michael Cusick,2,0,228,237
4907,Andrew MacWilliams,Jasmin Coulombe-Huntington,2,0,228,321
4908,Andrew MacWilliams,Shuli Kang,2,0,228,328
4909,Andrew MacWilliams,Nidhi Sahni,2,0,228,289
4910,Andrew MacWilliams,Charles Boone,1,0,228,517
4911,Andrew MacWilliams,Kourosh Salehi-Ashtiani,2,0,228,359
4912,Andrew MacWilliams,Alyce Chen,1,0,228,419
4913,Andrew MacWilliams,Lilia Iakoucheva,2,0,228,344
4914,Andrew MacWilliams,Celia Fontanillo,1,0,228,310
4915,Andrew MacWilliams,Atanas Kamburov,1,0,228,311
4916,Andrew MacWilliams,Susan Ghiassian,1,0,228,312
4917,Andrew MacWilliams,Pascal Braun,1,0,228,315
4918,Andrew MacWilliams,Marc Brehme,1,0,228,316
4919,Andrew MacWilliams,Martin Broly,1,0,228,317
4920,Andrew MacWilliams,Anne Ruxandra Carvunis,1,0,228,318
4921,Andrew MacWilliams,Dan Convery-Zupan,1,0,228,319
4922,Andrew MacWilliams,Roser Corominas,1,0,228,320
4923,Andrew MacWilliams,Elizabeth Dann,1,0,228,322
4924,Andrew MacWilliams,Matija Dreze,1,0,228,323
4925,Andrew MacWilliams,Eric Franzosa,1,0,228,324
4926,Andrew MacWilliams,Bryan Gutierrez,1,0,228,325
4927,Andrew MacWilliams,Mike Jin,1,0,228,327
4928,Andrew MacWilliams,Ruth Kiros,1,0,228,329
4929,Andrew MacWilliams,Alexandre Palagi,1,0,228,330
4930,Andrew MacWilliams,Matthew Poulin,1,0,228,331
4931,Andrew MacWilliams,Xavier Rambout,1,0,228,332
4932,Andrew MacWilliams,Viviana Romero,1,0,228,334
4933,Andrew MacWilliams,Elien Ruyssinck,1,0,228,335
4934,Andrew MacWilliams,Julie Sahalie,1,0,228,336
4935,Andrew MacWilliams,Annemarie Scholz,1,0,228,337
4936,Andrew MacWilliams,Akash Shah,1,0,228,338
4937,Andrew MacWilliams,Kerwin Vega,1,0,228,342
4938,Andrew MacWilliams,Jennifer Walsh,1,0,228,343
4939,Andrew MacWilliams,John Reece-Hoyes,1,0,228,541
4940,Amelie Dricot,Bridget Begg,2,0,229,314
4941,Amelie Dricot,Benoit Charloteaux,5,0,229,234
4942,Amelie Dricot,Madeleine Hardy,2,0,229,326
4943,Amelie Dricot,Irma Lemmens,6,0,229,309
4944,Amelie Dricot,Dawit Balcha,3,0,229,313
4945,Amelie Dricot,Yves Jacob,4,0,229,358
4946,Amelie Dricot,John Rasla,2,0,229,333
4947,Amelie Dricot,Thomas Rolland,5,0,229,233
4948,Amelie Dricot,Adriana San-Miguel,2,0,229,355
4949,Amelie Dricot,Alexander Tejeda,2,0,229,339
4950,Amelie Dricot,Jean Claude Twizere,3,0,229,341
4951,Amelie Dricot,Jochen Weile,2,0,229,348
4952,Amelie Dricot,Patrick Aloy,3,0,229,236
4953,Amelie Dricot,Javier De Las Rivas,2,0,229,345
4954,Amelie Dricot,Jan Tavernier,6,0,229,346
4955,Amelie Dricot,Frederick Roth,10,0,229,238
4956,Amelie Dricot,Patrick Reichert,2,0,229,230
4957,Amelie Dricot,Balaji Santhanam,2,0,229,231
4958,Amelie Dricot,Lila Ghamsari,2,0,229,232
4959,Amelie Dricot,Susan Lindquist,2,0,229,235
4960,Amelie Dricot,Michael Cusick,13,0,229,237
4961,Amelie Dricot,Nidhi Sahni,3,0,229,289
4962,Amelie Dricot,Juan Fuxman Bass,1,0,229,347
4963,Amelie Dricot,Jasmin Coulombe-Huntington,2,0,229,321
4964,Amelie Dricot,Georgios Karras,1,0,229,349
4965,Amelie Dricot,Atanas Kamburov,2,0,229,311
4966,Amelie Dricot,Irina Krykbaeva,1,0,229,350
4967,Amelie Dricot,Mandy Lam,1,0,229,351
4968,Amelie Dricot,George Tucker,1,0,229,352
4969,Amelie Dricot,Vikram Khurana,1,0,229,353
4970,Amelie Dricot,Nozomu Yachie,1,0,229,354
4971,Amelie Dricot,Alexandre Palagi,2,0,229,330
4972,Amelie Dricot,Jennifer Walsh,2,0,229,343
4973,Amelie Dricot,Akash Shah,2,0,229,338
4974,Amelie Dricot,Ani Stoyanova,1,0,229,356
4975,Amelie Dricot,Alex Leighton,1,0,229,357
4976,Amelie Dricot,Kourosh Salehi-Ashtiani,1,0,229,359
4977,Amelie Dricot,Luke Whitesell,1,0,229,360
4978,Amelie Dricot,Shamil Sunyaev,1,0,229,361
4979,Amelie Dricot,Bonnie Berger,1,0,229,362
4980,Amelie Dricot,Guillaume Adelmant,2,0,229,413
4981,Amelie Dricot,Rameen Beroukhim,2,0,229,440
4982,Amelie Dricot,Jarrod Marto,3,0,229,443
4983,Amelie Dricot,Celia Fontanillo,1,0,229,310
4984,Amelie Dricot,Susan Ghiassian,1,0,229,312
4985,Amelie Dricot,Pascal Braun,5,0,229,315
4986,Amelie Dricot,Marc Brehme,1,0,229,316
4987,Amelie Dricot,Martin Broly,1,0,229,317
4988,Amelie Dricot,Anne Ruxandra Carvunis,3,0,229,318
4989,Amelie Dricot,Dan Convery-Zupan,1,0,229,319
4990,Amelie Dricot,Roser Corominas,1,0,229,320
4991,Amelie Dricot,Elizabeth Dann,3,0,229,322
4992,Amelie Dricot,Matija Dreze,3,0,229,323
4993,Amelie Dricot,Eric Franzosa,1,0,229,324
4994,Amelie Dricot,Bryan Gutierrez,1,0,229,325
4995,Amelie Dricot,Mike Jin,1,0,229,327
4996,Amelie Dricot,Shuli Kang,1,0,229,328
4997,Amelie Dricot,Ruth Kiros,1,0,229,329
4998,Amelie Dricot,Matthew Poulin,1,0,229,331
4999,Amelie Dricot,Xavier Rambout,1,0,229,332
5000,Amelie Dricot,Viviana Romero,1,0,229,334
5001,Amelie Dricot,Elien Ruyssinck,1,0,229,335
5002,Amelie Dricot,Julie Sahalie,4,0,229,336
5003,Amelie Dricot,Annemarie Scholz,1,0,229,337
